,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
36,36,2022-04-07 06:27:12.082025,"More likely it was the missiles and weapons, but those undoubtedly helped too.<ul class=""src-entities-Text-TextEntity__ul""><li>800 Stinger anti-aircraft systems;</li><li>2,000 Javelin, 1,000 light anti-armor weapons, and 6,000 AT-4 anti-armor systems;</li><li>100 Tactical Unmanned Aerial Systems;</li><li>100 grenade launchers, 5,000 rifles, 1,000 pistols, 400 machine guns, and 400 shotguns;</li><li>Over 20 million rounds of small arms ammunition and grenade launcher and mortar rounds;</li><li>25,000 sets of body armor; and</li><li>25,000 helmets.</li></ul>




In addition to the weapons listed above, previous United States assistance committed to Ukraine includes:





<ul class=""src-entities-Text-TextEntity__ul""><li>Over 600 Stinger anti-aircraft systems;</li><li>Approximately 2,600 Javelin anti-armor systems;</li><li>Five Mi-17 helicopters;</li><li>Three patrol boats;</li><li>Four counter-artillery and counter-unmanned aerial system tracking radars;</li><li>Four counter-mortar radar systems;</li><li>200 grenade launchers and ammunition;</li><li>200 shotguns and 200 machine guns;</li><li>Nearly 40 million rounds of small arms ammunition and over 1 million grenade, mortar, and artillery rounds;</li><li>70 High Mobility Multipurpose Wheeled Vehicles (HMMWVs) and other vehicles;</li><li>Secure communications, electronic warfare detection systems, body armor, helmets, and other tactical gear;</li><li>Military medical equipment to support treatment and combat evacuation;</li><li>Explosive ordnance disposal and demining equipment; and</li><li>Satellite imagery and analysis capability.</li></ul>",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,165,1616,0,159,0,,0.055,0.086,0.86,-0.6858
37,37,2022-04-07 06:27:12.082025,"So no ground-ground or anti-ship missiles. U must have used something already in their inventory.  Stingers and the like are lethal to a tank, but they’re merely an annoyance to a ship.",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,32,185,0,3,0,,0.054,0.145,0.801,-0.4491
38,38,2022-04-06 13:27:12.082025,Shows what's possible if Biden could actually be persuaded to find the courage to supply Ukraine with the anti-ship missiles Zelensky's been asking for for more than a month.,,9.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,29,174,0,3,0,,0.106,0.0,0.894,0.4939
39,39,2022-04-06 13:27:12.082025,"NATO and the US should make sure Ukraine has the means and the intelligence to sink some more Russian vessels, and hit their staging areas in Russia and Belarus.",,7.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,29,161,0,0,0,,0.167,0.0,0.833,0.6597
40,40,2022-04-06 13:27:12.082025,The Red Cross should land a Red Cross Aid ship in Odessa.,,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,12,57,0,0,0,,0.0,0.0,1.0,0.0
41,41,2022-04-06 12:27:12.082025,"Doesn't this mean all navies are particularly
at risk from the mobile lethal weapons?
Submarines are thexception.  Lot of data is going to defense contractors
about weapon effectiveness.",,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,28,186,0,2,0,,0.045,0.227,0.728,-0.7165
42,42,2022-04-06 12:27:12.082025,We are getting to see how a lot of fancy weapons work under actual conflict  conditions.,,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,16,88,0,0,0,,0.0,0.286,0.714,-0.6369
43,43,2022-04-06 16:27:12.082025,"Based on the Russian army's performance, lack of basic supplies, incompetence,  etc.   I estimate their navy is in the same quandary. &nbsp; Consequently, their naval systems are likely as challenged as those in the army.  

Why?... because of rampant Russian corruption, theft, etc.

Unfortunately, instead of arming the Ukrainians to win, the US and most of NATO are slow-walking weaponry, when they should be providing offensive weaponry.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,67,441,0,5,0,,0.049,0.208,0.744,-0.8555
44,44,2022-04-06 13:27:12.082025,"In the case of NATO anti-tank systems, they have proven tank warfare obsolete.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,13,78,0,1,0,,0.0,0.286,0.714,-0.5267
45,45,2022-04-06 14:27:12.082025,"Certainly the way the Russian have deployed their tank warfare.

The US doesn't deploy that way.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,16,96,0,1,0,,0.129,0.118,0.753,0.0516
46,46,2022-04-06 14:27:12.082025,"In all of this discussion commenters talk about aircraft carriers airplanes and tanks being obsolete there is a fallacy that when they talk about this subject, they act like the systems are acting alone.  They are not and it makes the sum of their effectiveness bigger than the parts",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,49,283,0,0,0,,0.048,0.081,0.87,-0.1779
47,47,2022-04-06 12:27:12.082025,"We need the Southern border states to rise up against the fake amnesty attacks on their borders. Biden's fentanayl haven(50,000 more fentanayl deaths per year since Biden. My point is that the border war is as deadly as the Ukraine war, except for property damage.",,5.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,45,264,0,2,0,,0.0,0.298,0.702,-0.9517
48,48,2022-04-06 16:27:12.082025,"Just maybe, had Americans NOT used illicit drugs, we wouldn't have a drug problem. &nbsp;

Cocaine and other drugs have been going to white-collar suburban America for a very long time.

If you or someone has a drug problem, look into the mirror.  Of course, maybe those complaining loudest are the ones ""looking into the mirror"" a little too much.",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,60,348,0,6,0,,0.076,0.03,0.894,0.4051
49,49,2022-04-06 13:27:12.082025,"Nonsense.  Illegals come here because American companies entice them here with jobs.  And fentanyl comes through border crossings and the mail, not across deserts.",,4.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,24,163,0,0,0,,0.0,0.105,0.895,-0.4019
50,50,2022-04-06 15:27:12.082025,"Nonsense.  I've traveled and done business extensively throughout Central America and have never seen American companies advertising or enticing people to cross the border for jobs.   
Fentanyl comes  through multiple points of entry but our Border Patrol is stretched so thin dealing with thousands of illegal immigrant crossings that they can't focus enough attention on drug interdiction.",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,57,391,0,2,0,,0.0,0.109,0.891,-0.775
51,51,2022-04-06 15:27:12.082025,"They don't have to advertise.  The USDA estimates that 50% of agricultural workers are illegals.  The same is true for the meatpacking industry.  Those farmers, ranchers, and meatpacking plants deliberately hire illegals.  

Oh, and CBP isn't so stretched that they don't inspect vehicles and luggage.  The fact is fentanyl is so potent that it is almost impossible to detect, which is why it can be sent through the mail.",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,69,422,0,4,0,,0.04,0.0,0.96,0.4215
52,52,2022-04-06 14:27:12.082025,That does not mean we cannot enforce the borders.  The people bringing them in should be punished (jail time),,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,19,109,0,2,0,,0.0,0.143,0.857,-0.4588
53,53,2022-04-06 15:27:12.082025,President Trump's first official pardon was for a meatpacker who had employed illegal aliens multiple times and was convicted of it.,,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,21,132,0,1,0,,0.096,0.151,0.753,-0.3182
54,54,2022-04-06 12:27:12.082025,US Corp. CEO's should be decoupling from China asap since all of the base chemicals come out of China (yet 1 reason they should have already left).,,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,27,147,0,3,0,,0.0,0.0,1.0,0.0
55,55,2022-04-06 12:27:12.082025,"“Attack on navy ships at Berdyansk port could limit Russia’s ability to fire on eastern Ukraine, analysts say; ‘major logistical anti ship missiles. needsUkraine
 
 
.
 win
war
 
 a
 not
 does
 strike
One",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,32,204,0,4,0,,0.186,0.215,0.599,-0.2801
56,56,2022-04-06 12:27:12.082025,"<strong>There is an air of unreality and lack of proportion to a number of these Ukraine battle reports.</strong>

This is an entire article devoted to the implications of the Ukrainians hitting with one missile an old Russian landing craft that was at a Black Sea port.&nbsp;

Unsurprisingly, this incident may have led the Russians to take more precautions in managing their naval traffic. But that’s what happens in wars—each side kills personnel and destroys material of the other, and each side adapts accordingly. Am I really supposed to believe that this attack has had a major strategic impact on the course of the war? I think the Western desire for good news is getting the better of us here.",,4.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,119,702,0,10,0,,0.101,0.166,0.732,-0.9029
57,57,2022-04-06 14:27:12.082025,"This is about much more than just managing some naval traffic.  For more than three hundred years, the Russian Empire has coveted Crimea.  It isn't because the world's biggest country needs another small piece of real estate; it's because Crimea gives them the port they need (Sevastopol) to access the Black Sea/Mediteranean/ and from there Gibralter/Suez.  One of the strategic goals of this war is to re-connect Crimea to Russia by a ""land bridge.""  By demonstrating that they have the weaponry and skill to hit Russian ships in port, the Ukrainians are upping the stakes and forcing the Russians away from the coastline.  If Russia wants to attack from the sea, it will cost more in lives and treasure.",,4.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,119,706,0,12,0,,0.017,0.076,0.906,-0.8139
58,58,2022-04-06 13:27:12.082025,"The article reports on how the attack changed Russia's behavior and tactics, and how it disrupts their earlier logistics and attack plans.  It's a fair article.",,8.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,26,160,0,2,0,,0.075,0.203,0.721,-0.5994
